ncdsid	n0sex	n7math	n7age	zn7math	n7mathage	n11math	n11age	zn11math	n11mathage	n16math	n16age	zn16math	n16mathage	x
N24647T	0	6	7.08333333333333	.354815799935878	7.35481579993588	23	11.0833333333333	.60020904759175	11.942328204719	23	15.8333333333333	1.44585407691914	19.3110058361448	1
N24648U	0	4	7	-.449960725443616	6.55003927455638	15	 	-.174394551534728	10.7262005540905	-1	 	 	 	1
N24649V	0	9	7	1.56198058800512	8.56198058800512	16	11.1666666666667	-.0775691016439184	10.878216510419	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N24650N	1	9	7.08333333333333	1.56198058800512	8.56198058800512	34	11.25	1.66528899639066	13.6145037243333	-1	 	 	 	1
N24651P	0	7	7.25	.757204062625625	7.75720406262563	33	11.1666666666667	1.56846354649985	13.4624877680048	19	16	.873744680818453	18.0008753190743	1
N24653R	0	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N24654S	0	3	7.08333333333333	-.852348988133363	6.14765101186664	11	11.1666666666667	-.561696351097967	10.1181367287762	-1	 	 	 	1
N24655T	1	2	7.16666666666667	-1.25473725082311	5.74526274917689	5	11.0833333333333	-1.14264905044283	9.20604099080476	5	16.3333333333333	-1.12863820553395	13.4154185093272	1
N24656U	0	10	7	1.96436885069487	8.96436885069487	39	11.0833333333333	2.14941624584471	14.3745835059762	-1	 	 	 	1
N24657V	0	5	7.08333333333333	-.047572462753869	6.95242753724613	21	11.1666666666667	.40655814781013	11.6382962920619	15	16	.301635284717765	16.6907448020037	1
N24658W	1	7	7.33333333333333	.757204062625625	7.75720406262563	-1	 	 	 	-1	 	 	 	1
N24659X	1	2	7	-1.25473725082311	5.74526274917689	9	11.3333333333333	-.755347250879587	9.81410481611905	-1	 	 	 	1
N24660Q	0	4	7.08333333333333	-.449960725443616	6.55003927455638	0	11.1666666666667	-1.62677629989687	8.44596120916191	1	16.0833333333333	-1.70074760163464	12.1052879922567	1
N24661R	0	4	7	-.449960725443616	6.55003927455638	9	11.0833333333333	-.755347250879587	9.81410481611905	-1	 	 	 	1
N24662S	1	3	7	-.852348988133363	6.14765101186664	16	11.1666666666667	-.0775691016439184	10.878216510419	8	15.9166666666667	-.699556158458439	14.3980163971302	1
N24663T	0	8	7.08333333333333	1.15959232531537	8.15959232531537	33	11.6666666666667	1.56846354649985	13.4624877680048	31	16	2.59007286912052	21.931266870286	1
N24664U	0	7	7.08333333333333	.757204062625625	7.75720406262563	37	11.1666666666667	1.95576534606309	14.070551593319	23	16.1666666666667	1.44585407691914	19.3110058361448	1
N24665V	0	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	5	16	-1.12863820553395	13.4154185093272	1
N24666W	0	5	7.08333333333333	-.047572462753869	6.95242753724613	25	11.1666666666667	.79385994737337	12.2463601173762	16	16.3333333333333	.444662633742937	17.0182774312713	1
N24669Z	0	4	7.16666666666667	-.449960725443616	6.55003927455638	14	11.3333333333333	-.271220001425538	10.5741845977619	11	16	-.270474111382923	15.3806142849331	1
N24670S	1	2	7	-1.25473725082311	5.74526274917689	7	11.1666666666667	-.948998150661206	9.51007290346191	7	16	-.842583507483611	14.0704837678625	1
N24672U	1	7	7.16666666666667	.757204062625625	7.75720406262563	34	11.1666666666667	1.66528899639066	13.6145037243333	-1	 	 	 	1
N24676Y	1	2	7	-1.25473725082311	5.74526274917689	7	11.1666666666667	-.948998150661206	9.51007290346191	5	16	-1.12863820553395	13.4154185093272	1
N24677Z	0	2	7.16666666666667	-1.25473725082311	5.74526274917689	-1	 	 	 	-1	 	 	 	1
N24678A	0	4	7.08333333333333	-.449960725443616	6.55003927455638	18	11.25	.116081798137701	11.1822484230762	12	16	-.127446762357751	15.7081469142007	1
N24679B	1	2	7.25	-1.25473725082311	5.74526274917689	-1	 	 	 	-1	 	 	 	1
N24680U	1	5	7.08333333333333	-.047572462753869	6.95242753724613	-1	 	 	 	13	16	.0155805866674209	16.0356795434684	1
N24681V	0	3	7.08333333333333	-.852348988133363	6.14765101186664	15	11.0833333333333	-.174394551534728	10.7262005540905	16	16	.444662633742937	17.0182774312713	1
N24682W	1	7	7	.757204062625625	7.75720406262563	24	11.25	.69703449748256	12.0943441610476	21	16	1.1597993788688	18.6559405776095	1
N24684Y	1	7	7.08333333333333	.757204062625625	7.75720406262563	27	11.1666666666667	.987510847154989	12.5503920300333	12	16.0833333333333	-.127446762357751	15.7081469142007	1
N24685Z	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	2	11.3333333333333	-1.43312540011526	8.74999312181905	4	16.0833333333333	-1.27166555455913	13.0878858800596	1
N24688C	0	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	10	16	-.413501460408095	15.0530816556655	1
N24690W	1	3	7.08333333333333	-.852348988133363	6.14765101186664	-1	 	 	 	-1	 	 	 	1
N24691X	1	5	7	-.047572462753869	6.95242753724613	30	11.1666666666667	1.27798719682742	13.006439899019	26	16.1666666666667	1.87493612399466	20.2936037239478	1
N24692Y	1	6	7	.354815799935878	7.35481579993588	9	11.0833333333333	-.755347250879587	9.81410481611905	-1	 	 	 	1
N24693Z	0	8	7	1.15959232531537	8.15959232531537	11	12.1666666666667	-.561696351097967	10.1181367287762	-1	 	 	 	1
N24695B	1	7	7.08333333333333	.757204062625625	7.75720406262563	20	11.25	.309732697919321	11.4862803357333	11	16.0833333333333	-.270474111382923	15.3806142849331	1
N24696C	0	-1	7	 	 	0	11.25	-1.62677629989687	8.44596120916191	-1	 	 	 	1
N24698E	0	2	7	-1.25473725082311	5.74526274917689	21	11.0833333333333	.40655814781013	11.6382962920619	12	15.9166666666667	-.127446762357751	15.7081469142007	1
N24699F	1	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	-1	 	 	 	1
N24700F	0	9	7	1.56198058800512	8.56198058800512	28	11.1666666666667	1.0843362970458	12.7024079863619	11	16	-.270474111382923	15.3806142849331	1
N24701G	1	6	7	.354815799935878	7.35481579993588	2	11.0833333333333	-1.43312540011526	8.74999312181905	9	16.25	-.556528809433267	14.7255490263978	1
N24703J	0	10	7.08333333333333	1.96436885069487	8.96436885069487	23	11.1666666666667	.60020904759175	11.942328204719	-1	 	 	 	1
N24704K	0	8	7.08333333333333	1.15959232531537	8.15959232531537	32	11.3333333333333	1.47163809660904	13.3104718116762	21	16	1.1597993788688	18.6559405776095	1
N24706M	0	8	7.08333333333333	1.15959232531537	8.15959232531537	12	11.25	-.464870901207157	10.2701526851048	6	15.9166666666667	-.985610856508783	13.7429511385949	1
N24709Q	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	7	11.0833333333333	-.948998150661206	9.51007290346191	-1	 	 	 	1
N24712K	0	4	7	-.449960725443616	6.55003927455638	9	11.1666666666667	-.755347250879587	9.81410481611905	-1	 	 	 	1
N24714M	1	4	7	-.449960725443616	6.55003927455638	31	11.0833333333333	1.37481264671823	13.1584558553476	16	16	.444662633742937	17.0182774312713	1
N24715N	1	4	7	-.449960725443616	6.55003927455638	6	11.1666666666667	-1.04582360055202	9.35805694713333	-1	 	 	 	1
N24716P	0	5	7.08333333333333	-.047572462753869	6.95242753724613	0	11.0833333333333	-1.62677629989687	8.44596120916191	3	16.0833333333333	-1.4146929035843	12.760353250792	1
N24717Q	0	10	7.08333333333333	1.96436885069487	8.96436885069487	16	11.25	-.0775691016439184	10.878216510419	9	16.0833333333333	-.556528809433267	14.7255490263978	1
N24718R	1	8	7	1.15959232531537	8.15959232531537	26	11.1666666666667	.890685397264179	12.3983760737048	17	16.25	.587689982768109	17.345810060539	1
N24719S	0	8	7.08333333333333	1.15959232531537	8.15959232531537	15	11.1666666666667	-.174394551534728	10.7262005540905	-1	 	 	 	1
N24720K	0	3	7.25	-.852348988133363	6.14765101186664	11	11.0833333333333	-.561696351097967	10.1181367287762	6	16	-.985610856508783	13.7429511385949	1
N24722M	1	3	7.16666666666667	-.852348988133363	6.14765101186664	10	11.1666666666667	-.658521800988777	9.96612077244762	-1	 	 	 	1
N24723N	1	8	7	1.15959232531537	8.15959232531537	22	11.1666666666667	.50338359770094	11.7903122483905	14	16	.158607935692593	16.363212172736	1
N24724P	1	5	7	-.047572462753869	6.95242753724613	13	11.1666666666667	-.368045451316348	10.4221686414333	4	16	-1.27166555455913	13.0878858800596	1
N24725Q	0	7	7.33333333333333	.757204062625625	7.75720406262563	10	11.1666666666667	-.658521800988777	9.96612077244762	-1	 	 	 	1
N24726R	1	8	7.08333333333333	1.15959232531537	8.15959232531537	-1	 	 	 	-1	 	 	 	1
N24727S	0	5	7.08333333333333	-.047572462753869	6.95242753724613	23	11.0833333333333	.60020904759175	11.942328204719	11	16	-.270474111382923	15.3806142849331	1
N24728T	1	10	7.75	1.96436885069487	8.96436885069487	23	11.1666666666667	.60020904759175	11.942328204719	14	16	.158607935692593	16.363212172736	1
N24729U	0	0	7.16666666666667	-2.0595137762026	4.94048622379739	0	11.3333333333333	-1.62677629989687	8.44596120916191	-1	 	 	 	1
N24730M	1	3	7.08333333333333	-.852348988133363	6.14765101186664	-1	 	 	 	3	15.75	-1.4146929035843	12.760353250792	1
N24731N	1	3	7.16666666666667	-.852348988133363	6.14765101186664	-1	 	 	 	-1	 	 	 	1
N24732P	1	3	7	-.852348988133363	6.14765101186664	11	11.1666666666667	-.561696351097967	10.1181367287762	10	16	-.413501460408095	15.0530816556655	1
N24733Q	0	8	7.08333333333333	1.15959232531537	8.15959232531537	26	11.1666666666667	.890685397264179	12.3983760737048	20	16	1.01677202984362	18.3284079483419	1
N24734R	1	4	7.66666666666667	-.449960725443616	6.55003927455638	9	11.0833333333333	-.755347250879587	9.81410481611905	10	16.0833333333333	-.413501460408095	15.0530816556655	1
N24735S	1	5	7.16666666666667	-.047572462753869	6.95242753724613	2	11.25	-1.43312540011526	8.74999312181905	-1	 	 	 	1
N24736T	0	5	7	-.047572462753869	6.95242753724613	3	11.1666666666667	-1.33629995022445	8.90200907814762	-1	 	 	 	1
N24737U	0	8	7.08333333333333	1.15959232531537	8.15959232531537	18	11.1666666666667	.116081798137701	11.1822484230762	21	16.25	1.1597993788688	18.6559405776095	1
N24738V	1	9	7.66666666666667	1.56198058800512	8.56198058800512	23	11.1666666666667	.60020904759175	11.942328204719	13	16.25	.0155805866674209	16.0356795434684	1
N24739W	0	6	7.25	.354815799935878	7.35481579993588	22	11.0833333333333	.50338359770094	11.7903122483905	21	16	1.1597993788688	18.6559405776095	1
N24740P	0	9	7.16666666666667	1.56198058800512	8.56198058800512	14	11.0833333333333	-.271220001425538	10.5741845977619	-1	 	 	 	1
N24741Q	1	6	7	.354815799935878	7.35481579993588	13	11.25	-.368045451316348	10.4221686414333	-1	 	 	 	1
N24742R	0	4	7.16666666666667	-.449960725443616	6.55003927455638	5	11.1666666666667	-1.14264905044283	9.20604099080476	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N24743S	0	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	27	16.0833333333333	2.01796347301983	20.6211363532154	1
N24744T	0	8	7	1.15959232531537	8.15959232531537	24	11.0833333333333	.69703449748256	12.0943441610476	19	15.9166666666667	.873744680818453	18.0008753190743	1
N24745U	0	4	7.08333333333333	-.449960725443616	6.55003927455638	-1	 	 	 	10	16	-.413501460408095	15.0530816556655	1
N24746V	0	-1	7	 	 	1	11.0833333333333	-1.52995085000606	8.59797716549048	-1	 	 	 	1
N24748X	1	6	7	.354815799935878	7.35481579993588	16	11.1666666666667	-.0775691016439184	10.878216510419	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N24749Y	1	7	7.08333333333333	.757204062625625	7.75720406262563	21	11.25	.40655814781013	11.6382962920619	-1	 	 	 	1
N24751S	0	1	7.08333333333333	-1.65712551351286	5.34287448648714	5	11.0833333333333	-1.14264905044283	9.20604099080476	-1	 	 	 	1
N24752T	0	2	7.16666666666667	-1.25473725082311	5.74526274917689	20	11.3333333333333	.309732697919321	11.4862803357333	9	16	-.556528809433267	14.7255490263978	1
N24754V	0	4	7.08333333333333	-.449960725443616	6.55003927455638	4	11.25	-1.23947450033364	9.05402503447619	3	16.6666666666667	-1.4146929035843	12.760353250792	1
N24756X	0	8	7.08333333333333	1.15959232531537	8.15959232531537	14	11.25	-.271220001425538	10.5741845977619	10	16	-.413501460408095	15.0530816556655	1
N24757Y	1	3	7.08333333333333	-.852348988133363	6.14765101186664	28	11.6666666666667	1.0843362970458	12.7024079863619	10	16.0833333333333	-.413501460408095	15.0530816556655	1
N24758Z	1	8	7	1.15959232531537	8.15959232531537	7	11.0833333333333	-.948998150661206	9.51007290346191	6	16	-.985610856508783	13.7429511385949	1
N24760T	1	6	7.16666666666667	.354815799935878	7.35481579993588	21	11.0833333333333	.40655814781013	11.6382962920619	17	16.0833333333333	.587689982768109	17.345810060539	1
N24761U	1	6	7.08333333333333	.354815799935878	7.35481579993588	24	11.0833333333333	.69703449748256	12.0943441610476	15	16.1666666666667	.301635284717765	16.6907448020037	1
N24762V	1	9	7	1.56198058800512	8.56198058800512	-1	 	 	 	16	16	.444662633742937	17.0182774312713	1
N24763W	1	2	7	-1.25473725082311	5.74526274917689	4	11.0833333333333	-1.23947450033364	9.05402503447619	-1	 	 	 	1
N24764X	0	8	7	1.15959232531537	8.15959232531537	30	11.6666666666667	1.27798719682742	13.006439899019	19	16.1666666666667	.873744680818453	18.0008753190743	1
N24765Y	0	5	7.08333333333333	-.047572462753869	6.95242753724613	9	11.0833333333333	-.755347250879587	9.81410481611905	-1	 	 	 	1
N24766Z	0	1	7.16666666666667	-1.65712551351286	5.34287448648714	-1	 	 	 	1	16	-1.70074760163464	12.1052879922567	1
N24767A	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	-1	 	 	 	-1	 	 	 	1
N24768B	1	9	7.5	1.56198058800512	8.56198058800512	26	11.3333333333333	.890685397264179	12.3983760737048	24	16.0833333333333	1.58888142594431	19.6385384654125	1
N24769C	0	7	7.25	.757204062625625	7.75720406262563	21	11.1666666666667	.40655814781013	11.6382962920619	20	16	1.01677202984362	18.3284079483419	1
N24770V	0	5	7	-.047572462753869	6.95242753724613	12	11.1666666666667	-.464870901207157	10.2701526851048	16	15.9166666666667	.444662633742937	17.0182774312713	1
N24773Y	1	2	7	-1.25473725082311	5.74526274917689	10	11.1666666666667	-.658521800988777	9.96612077244762	3	16.0833333333333	-1.4146929035843	12.760353250792	1
N24774Z	1	7	7	.757204062625625	7.75720406262563	11	11.1666666666667	-.561696351097967	10.1181367287762	-1	 	 	 	1
N24775A	1	6	7.08333333333333	.354815799935878	7.35481579993588	8	11.1666666666667	-.852172700770396	9.66208885979048	2	16	-1.55772025260947	12.4328206215243	1
N24776B	0	4	7	-.449960725443616	6.55003927455638	-1	 	 	 	-1	 	 	 	1
N24777C	0	8	7	1.15959232531537	8.15959232531537	18	11.0833333333333	.116081798137701	11.1822484230762	13	16	.0155805866674209	16.0356795434684	1
N24778D	1	7	7.08333333333333	.757204062625625	7.75720406262563	13	11.0833333333333	-.368045451316348	10.4221686414333	-1	 	 	 	1
N24779E	0	6	7.08333333333333	.354815799935878	7.35481579993588	8	11.3333333333333	-.852172700770396	9.66208885979048	-1	 	 	 	1
N24780X	1	3	7.08333333333333	-.852348988133363	6.14765101186664	-1	 	 	 	11	15.9166666666667	-.270474111382923	15.3806142849331	1
N24781Y	0	8	7	1.15959232531537	8.15959232531537	10	11.1666666666667	-.658521800988777	9.96612077244762	12	16	-.127446762357751	15.7081469142007	1
N24783A	0	6	7.08333333333333	.354815799935878	7.35481579993588	9	11.8333333333333	-.755347250879587	9.81410481611905	6	16	-.985610856508783	13.7429511385949	1
N24784B	0	6	7	.354815799935878	7.35481579993588	6	11.0833333333333	-1.04582360055202	9.35805694713333	-1	 	 	 	1
N24785C	0	3	7.08333333333333	-.852348988133363	6.14765101186664	1	11.1666666666667	-1.52995085000606	8.59797716549048	9	16.0833333333333	-.556528809433267	14.7255490263978	1
N24786D	1	5	7	-.047572462753869	6.95242753724613	19	11.1666666666667	.212907248028511	11.3342643794048	11	16.25	-.270474111382923	15.3806142849331	1
N24787E	0	8	7.08333333333333	1.15959232531537	8.15959232531537	-1	 	 	 	13	16	.0155805866674209	16.0356795434684	1
N24788F	1	8	7.08333333333333	1.15959232531537	8.15959232531537	16	 	-.0775691016439184	10.878216510419	-1	 	 	 	1
N24789G	1	1	7.08333333333333	-1.65712551351286	5.34287448648714	3	11.0833333333333	-1.33629995022445	8.90200907814762	2	16	-1.55772025260947	12.4328206215243	1
N24791A	1	6	7.33333333333333	.354815799935878	7.35481579993588	15	11.1666666666667	-.174394551534728	10.7262005540905	-1	 	 	 	1
N24792B	1	6	7.08333333333333	.354815799935878	7.35481579993588	24	11.3333333333333	.69703449748256	12.0943441610476	19	16	.873744680818453	18.0008753190743	1
N24793C	0	-1	7.33333333333333	 	 	21	11.0833333333333	.40655814781013	11.6382962920619	23	16	1.44585407691914	19.3110058361448	1
N24794D	1	7	7	.757204062625625	7.75720406262563	17	11.1666666666667	.0192563482468914	11.0302324667476	10	16	-.413501460408095	15.0530816556655	1
N24795E	0	3	7.08333333333333	-.852348988133363	6.14765101186664	8	11.1666666666667	-.852172700770396	9.66208885979048	22	16.25	1.30282672789397	18.9834732068772	1
N24797G	1	8	7.08333333333333	1.15959232531537	8.15959232531537	21	11.1666666666667	.40655814781013	11.6382962920619	17	15.9166666666667	.587689982768109	17.345810060539	1
N24798H	0	4	7.16666666666667	-.449960725443616	6.55003927455638	16	11.1666666666667	-.0775691016439184	10.878216510419	7	15.9166666666667	-.842583507483611	14.0704837678625	1
N24799J	1	3	7.16666666666667	-.852348988133363	6.14765101186664	22	11.25	.50338359770094	11.7903122483905	7	16.25	-.842583507483611	14.0704837678625	1
N24800J	0	3	7.08333333333333	-.852348988133363	6.14765101186664	-1	 	 	 	8	15.9166666666667	-.699556158458439	14.3980163971302	1
N24801K	0	2	7.16666666666667	-1.25473725082311	5.74526274917689	4	11.3333333333333	-1.23947450033364	9.05402503447619	-1	 	 	 	1
N24802L	1	6	7	.354815799935878	7.35481579993588	21	11.1666666666667	.40655814781013	11.6382962920619	16	16.0833333333333	.444662633742937	17.0182774312713	1
N24803M	0	4	7.16666666666667	-.449960725443616	6.55003927455638	16	11.3333333333333	-.0775691016439184	10.878216510419	15	16	.301635284717765	16.6907448020037	1
N24804N	0	5	7.08333333333333	-.047572462753869	6.95242753724613	31	11.25	1.37481264671823	13.1584558553476	24	16	1.58888142594431	19.6385384654125	1
N24805P	1	5	7	-.047572462753869	6.95242753724613	3	11.0833333333333	-1.33629995022445	8.90200907814762	9	16	-.556528809433267	14.7255490263978	1
N24807R	1	7	7	.757204062625625	7.75720406262563	11	11.1666666666667	-.561696351097967	10.1181367287762	4	16	-1.27166555455913	13.0878858800596	1
N24808S	1	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	-1	 	 	 	1
N24809T	0	9	7.25	1.56198058800512	8.56198058800512	25	11.1666666666667	.79385994737337	12.2463601173762	18	16	.730717331793281	17.6733426898066	1
N24810L	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	2	11.1666666666667	-1.43312540011526	8.74999312181905	10	16	-.413501460408095	15.0530816556655	1
N24811M	1	2	7	-1.25473725082311	5.74526274917689	23	11.0833333333333	.60020904759175	11.942328204719	-1	 	 	 	1
N24813P	0	2	7	-1.25473725082311	5.74526274917689	15	11.1666666666667	-.174394551534728	10.7262005540905	-1	 	 	 	1
N24814Q	1	5	7.16666666666667	-.047572462753869	6.95242753724613	6	11.25	-1.04582360055202	9.35805694713333	7	16.3333333333333	-.842583507483611	14.0704837678625	1
N24815R	0	4	7	-.449960725443616	6.55003927455638	-1	 	 	 	12	16	-.127446762357751	15.7081469142007	1
N24818U	0	9	7.16666666666667	1.56198058800512	8.56198058800512	33	11.0833333333333	1.56846354649985	13.4624877680048	17	16	.587689982768109	17.345810060539	1
N24819V	1	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	-1	 	 	 	1
N24820N	1	4	7	-.449960725443616	6.55003927455638	13	11.1666666666667	-.368045451316348	10.4221686414333	8	15.9166666666667	-.699556158458439	14.3980163971302	1
N24821P	0	10	7	1.96436885069487	8.96436885069487	16	11.0833333333333	-.0775691016439184	10.878216510419	11	16	-.270474111382923	15.3806142849331	1
N24823R	0	5	7.16666666666667	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N24824S	1	0	7	-2.0595137762026	4.94048622379739	-1	 	 	 	-1	 	 	 	1
N24825T	1	5	7.08333333333333	-.047572462753869	6.95242753724613	18	11.1666666666667	.116081798137701	11.1822484230762	15	16	.301635284717765	16.6907448020037	1
N24826U	1	1	7.08333333333333	-1.65712551351286	5.34287448648714	21	11.1666666666667	.40655814781013	11.6382962920619	-1	 	 	 	1
N24827V	1	4	7.08333333333333	-.449960725443616	6.55003927455638	7	11.1666666666667	-.948998150661206	9.51007290346191	-1	 	 	 	1
N24828W	0	10	7	1.96436885069487	8.96436885069487	12	11.0833333333333	-.464870901207157	10.2701526851048	11	16	-.270474111382923	15.3806142849331	1
N24829X	0	8	7.08333333333333	1.15959232531537	8.15959232531537	36	11.3333333333333	1.85893989617228	13.9185356369905	30	16.0833333333333	2.44704552009534	21.6037342410183	1
N24830Q	0	10	7.16666666666667	1.96436885069487	8.96436885069487	30	11.3333333333333	1.27798719682742	13.006439899019	20	16.1666666666667	1.01677202984362	18.3284079483419	1
N24831R	1	3	7.08333333333333	-.852348988133363	6.14765101186664	20	11.3333333333333	.309732697919321	11.4862803357333	20	16	1.01677202984362	18.3284079483419	1
N24832S	1	9	7	1.56198058800512	8.56198058800512	28	11.0833333333333	1.0843362970458	12.7024079863619	20	16	1.01677202984362	18.3284079483419	1
N24833T	0	5	7	-.047572462753869	6.95242753724613	15	11.1666666666667	-.174394551534728	10.7262005540905	-1	 	 	 	1
N24834U	0	1	7.08333333333333	-1.65712551351286	5.34287448648714	15	11.1666666666667	-.174394551534728	10.7262005540905	11	16.3333333333333	-.270474111382923	15.3806142849331	1
N24835V	1	5	7.08333333333333	-.047572462753869	6.95242753724613	20	11.0833333333333	.309732697919321	11.4862803357333	4	16.1666666666667	-1.27166555455913	13.0878858800596	1
N24836W	0	6	7	.354815799935878	7.35481579993588	28	11.5833333333333	1.0843362970458	12.7024079863619	26	16	1.87493612399466	20.2936037239478	1
N24838Y	1	4	7.16666666666667	-.449960725443616	6.55003927455638	13	11.25	-.368045451316348	10.4221686414333	-1	 	 	 	1
N24839Z	0	9	7	1.56198058800512	8.56198058800512	30	11.5833333333333	1.27798719682742	13.006439899019	-1	 	 	 	1
N24840S	0	3	7	-.852348988133363	6.14765101186664	24	11.25	.69703449748256	12.0943441610476	19	15.9166666666667	.873744680818453	18.0008753190743	1
N24842U	1	8	7.08333333333333	1.15959232531537	8.15959232531537	33	11.0833333333333	1.56846354649985	13.4624877680048	20	16	1.01677202984362	18.3284079483419	1
N24844W	0	10	7.33333333333333	1.96436885069487	8.96436885069487	36	 	1.85893989617228	13.9185356369905	26	15.9166666666667	1.87493612399466	20.2936037239478	1
N24845X	1	3	7.08333333333333	-.852348988133363	6.14765101186664	10	11.8333333333333	-.658521800988777	9.96612077244762	6	16.1666666666667	-.985610856508783	13.7429511385949	1
N24846Y	0	6	7	.354815799935878	7.35481579993588	-1	 	 	 	13	16	.0155805866674209	16.0356795434684	1
N24847Z	1	5	7.75	-.047572462753869	6.95242753724613	28	11.25	1.0843362970458	12.7024079863619	12	15.9166666666667	-.127446762357751	15.7081469142007	1
N24848A	0	-1	7	 	 	10	11.1666666666667	-.658521800988777	9.96612077244762	-1	 	 	 	1
N24849B	0	2	7.16666666666667	-1.25473725082311	5.74526274917689	15	11.9166666666667	-.174394551534728	10.7262005540905	-1	 	 	 	1
N24850U	1	3	7	-.852348988133363	6.14765101186664	2	11.0833333333333	-1.43312540011526	8.74999312181905	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N24851V	1	6	7.08333333333333	.354815799935878	7.35481579993588	22	11.3333333333333	.50338359770094	11.7903122483905	11	15.9166666666667	-.270474111382923	15.3806142849331	1
N24852W	0	2	7.33333333333333	-1.25473725082311	5.74526274917689	13	11.1666666666667	-.368045451316348	10.4221686414333	14	16	.158607935692593	16.363212172736	1
N24853X	1	2	7	-1.25473725082311	5.74526274917689	8	11.0833333333333	-.852172700770396	9.66208885979048	14	16	.158607935692593	16.363212172736	1
N24854Y	1	7	7.08333333333333	.757204062625625	7.75720406262563	10	11.1666666666667	-.658521800988777	9.96612077244762	15	16.25	.301635284717765	16.6907448020037	1
N24856A	0	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	10	16	-.413501460408095	15.0530816556655	1
N24857B	0	5	7	-.047572462753869	6.95242753724613	23	11.3333333333333	.60020904759175	11.942328204719	12	16.1666666666667	-.127446762357751	15.7081469142007	1
N24858C	0	0	7.33333333333333	-2.0595137762026	4.94048622379739	32	11.1666666666667	1.47163809660904	13.3104718116762	25	16	1.73190877496948	19.9660710946801	1
N24859D	0	3	7.16666666666667	-.852348988133363	6.14765101186664	21	11.0833333333333	.40655814781013	11.6382962920619	15	15.9166666666667	.301635284717765	16.6907448020037	1
N24860W	0	4	7.08333333333333	-.449960725443616	6.55003927455638	2	11.3333333333333	-1.43312540011526	8.74999312181905	-1	 	 	 	1
N24861X	1	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	19	16	.873744680818453	18.0008753190743	1
N24862Y	0	9	7	1.56198058800512	8.56198058800512	12	11.0833333333333	-.464870901207157	10.2701526851048	4	16	-1.27166555455913	13.0878858800596	1
N24863Z	0	7	7.33333333333333	.757204062625625	7.75720406262563	30	11.1666666666667	1.27798719682742	13.006439899019	-1	 	 	 	1
N24864A	1	6	7.08333333333333	.354815799935878	7.35481579993588	-1	 	 	 	7	16.25	-.842583507483611	14.0704837678625	1
N24865B	1	1	7	-1.65712551351286	5.34287448648714	11	11.25	-.561696351097967	10.1181367287762	-1	 	 	 	1
N24866C	1	8	7.16666666666667	1.15959232531537	8.15959232531537	13	11.0833333333333	-.368045451316348	10.4221686414333	2	16.1666666666667	-1.55772025260947	12.4328206215243	1
N24867D	0	6	7.08333333333333	.354815799935878	7.35481579993588	15	11.25	-.174394551534728	10.7262005540905	-1	 	 	 	1
N24868E	1	6	7	.354815799935878	7.35481579993588	25	11.0833333333333	.79385994737337	12.2463601173762	14	16	.158607935692593	16.363212172736	1
N24869F	0	6	7.08333333333333	.354815799935878	7.35481579993588	21	11.1666666666667	.40655814781013	11.6382962920619	14	16.25	.158607935692593	16.363212172736	1
N24870Y	1	6	7	.354815799935878	7.35481579993588	-1	 	 	 	-1	 	 	 	1
N24871Z	1	5	7	-.047572462753869	6.95242753724613	6	11.0833333333333	-1.04582360055202	9.35805694713333	9	16.25	-.556528809433267	14.7255490263978	1
N24872A	0	3	7	-.852348988133363	6.14765101186664	6	11.1666666666667	-1.04582360055202	9.35805694713333	-1	 	 	 	1
N24873B	1	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	7	16.25	-.842583507483611	14.0704837678625	1
N24874C	1	4	7.16666666666667	-.449960725443616	6.55003927455638	20	11.25	.309732697919321	11.4862803357333	11	16.25	-.270474111382923	15.3806142849331	1
N24875D	1	5	7	-.047572462753869	6.95242753724613	27	11.0833333333333	.987510847154989	12.5503920300333	10	16	-.413501460408095	15.0530816556655	1
N24876E	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	4	11.1666666666667	-1.23947450033364	9.05402503447619	14	16	.158607935692593	16.363212172736	1
N24877F	1	3	7.08333333333333	-.852348988133363	6.14765101186664	5	11.3333333333333	-1.14264905044283	9.20604099080476	6	15.9166666666667	-.985610856508783	13.7429511385949	1
